Observation id,Observation date,Description,Media file,Subject,Trial Order,Date,Condition,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_112,22.05.2023 14:40,ES_Child_112,C:/Users/rashi/Downloads/ES112 3y6m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_114,24.05.2023 19:12,ES_Child_114,C:/Users/rashi/Downloads/ES114 3y1m M Zoo CAM2.MP4.crdownload,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_114,24.05.2023 19:12,ES_Child_114,C:/Users/rashi/Downloads/ES114 3y1m M Zoo CAM2.MP4.crdownload,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_112,22.05.2023 14:40,ES_Child_112,C:/Users/rashi/Downloads/ES112 3y6m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_112,22.05.2023 14:40,ES_Child_112,C:/Users/rashi/Downloads/ES112 3y6m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_112,22.05.2023 14:40,ES_Child_112,C:/Users/rashi/Downloads/ES112 3y6m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_119,29.05.2023 22:27,ES_Child_119,C:/Users/rashi/Downloads/ES119 3yxm M YBG.mp4,,,,,,,,,,,,,
ES_Child_118,29.05.2023 22:26,ES_Child_118,C:/Users/rashi/Downloads/ES118 3y10m M YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_116,26.05.2023 18:44,ES_Child_116,C:/Users/rashi/Downloads/ES116 4y1m F Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_117,29.05.2023 21:21,ES_Child_117,C:/Users/rashi/Downloads/ES117 3y1m F YBG pt2.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_115,25.05.2023 15:56,ES_Child_115,C:/Users/rashi/Downloads/ES 115 2y8m Zoo.mp4,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_104,11.05.2023 14:29,ES104,C:/Users/sydne/Desktop/Explanation Seeking/ES104 3y2m F YBG.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_101,25.05.2023 11:14,ES101,C:/Users/sydne/Desktop/Explanation Seeking/ES101 YBG 3y9m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
ES_Child_102,26.05.2023 10:26,ES102,/Users/sydneytran/Desktop/Explanation Seeking/ES102 YBG 3y10m M.mov,,,,,,,,,,,,,
